filename,cardboard,glass,metal,paper,plastic,trash
plastic210_jpg.rf.627a82db6f873e84190fb9f5e896ebd8.jpg,0,0,0,0,1,0
plastic212_jpg.rf.342fb4c000f0705e6515f1bd8b007a56.jpg,0,0,0,0,1,0
plastic211_jpg.rf.33531a8d0b507443bd1d8f1cd8c37ee8.jpg,0,0,0,0,1,0
plastic262_jpg.rf.0b223ae54ce21b4cfbf7412fe74d45b1.jpg,0,0,0,0,1,0
plastic214_jpg.rf.7ca7b2c5c7636025746928146696b6c0.jpg,0,0,0,0,1,0
plastic217_jpg.rf.0785ddd1adc6b9dbec2e678911bbca58.jpg,0,0,0,0,1,0
plastic209_jpg.rf.7bbcc35e41f4f88e5e269012f6bef4e6.jpg,0,0,0,0,1,0
plastic266_jpg.rf.9c6000f64b301908d2ac796f288aefbb.jpg,0,0,0,0,1,0
plastic260_jpg.rf.e58a7a01929a827a9f301a5e7e38c8a5.jpg,0,0,0,0,1,0
plastic286_jpg.rf.e7852927adba7c4b635eca62703743c6.jpg,0,0,0,0,1,0
plastic29_jpg.rf.5e86aec49480f58f2c01c1c11901142d.jpg,0,0,0,0,1,0
plastic197_jpg.rf.24e88f49780e9d1c43d3d893d8bf90e9.jpg,0,0,0,0,1,0
plastic264_jpg.rf.e86787ac3bf04fd25d4ac075025abbdb.jpg,0,0,0,0,1,0
plastic261_jpg.rf.73635a4acc95e04addae8d87df842c4f.jpg,0,0,0,0,1,0
plastic218_jpg.rf.c68cdb6d04f6bbe2db2939289ce6f401.jpg,0,0,0,0,1,0
plastic224_jpg.rf.368e7432c7fcac123c80ce72e804b04b.jpg,0,0,0,0,1,0
plastic215_jpg.rf.143a6054f1f15f2bd2e881ae1323c92e.jpg,0,0,0,0,1,0
plastic220_jpg.rf.7ab4e090d6c90014e6390ec012aff857.jpg,0,0,0,0,1,0
plastic281_jpg.rf.8098c6a171c62300861a03aff938ddea.jpg,0,0,0,0,1,0
plastic230_jpg.rf.7c0c0f21e188fdaec85c180dd91c78c2.jpg,0,0,0,0,1,0
plastic222_jpg.rf.b84721a0f03d3664720fc0d725613632.jpg,0,0,0,0,1,0
plastic227_jpg.rf.703b3ba7def212ff25d86b3c31fb6480.jpg,0,0,0,0,1,0
plastic343_jpg.rf.f7cb233c499a73ad3068784ea0f7b806.jpg,0,0,0,0,1,0
plastic247_jpg.rf.de7fccaf5ee445a46ad9fc0e04c71e2a.jpg,0,0,0,0,1,0
plastic233_jpg.rf.244949ec0c362b51a25a2c42436f65ec.jpg,0,0,0,0,1,0
plastic231_jpg.rf.479d5b830f25722efad6a59d06d62949.jpg,0,0,0,0,1,0
plastic234_jpg.rf.a5a82f076675773a563a249fac35d649.jpg,0,0,0,0,1,0
plastic345_jpg.rf.ced123e8b794b6c7242cf1aad26acc84.jpg,0,0,0,0,1,0
plastic225_jpg.rf.ca1060f7e8f856e4869fc91be1a06d63.jpg,0,0,0,0,1,0
plastic263_jpg.rf.e9e9884a5f8f6fb4371e3d644e3bd7fa.jpg,0,0,0,0,1,0
plastic228_jpg.rf.ea555bea07f3a7311d7360faf7ba7f76.jpg,0,0,0,0,1,0
plastic290_jpg.rf.6e8e518d0ee8d5cf66a77fdecd7dabc3.jpg,0,0,0,0,1,0
plastic232_jpg.rf.3c29e3f52e0969e0e170b9972b35f88e.jpg,0,0,0,0,1,0
plastic344_jpg.rf.92ef6d4a586daec733e67b2d531434f5.jpg,0,0,0,0,1,0
plastic341_jpg.rf.c03516a68c43d80d2814bbf846e94c0d.jpg,0,0,0,0,1,0
cardboard346_jpg.rf.90167a4ffcf87b141eeb07e7c7a14793.jpg,1,0,0,0,0,0
cardboard339_jpg.rf.fcfd619ae396b21c3cb12cd6b1a0b79a.jpg,1,0,0,0,0,0
cardboard344_jpg.rf.d3d4c15ecae25b99062f79a4da86e289.jpg,1,0,0,0,0,0
cardboard329_jpg.rf.bb44e21e33f420c9566ec01de9615754.jpg,1,0,0,0,0,0
cardboard351_jpg.rf.a021741930aa011f9a3b3c4e0b9bafa6.jpg,1,0,0,0,0,0
cardboard47_jpg.rf.232b2560b7ab12e74068e61c428fc9a3.jpg,1,0,0,0,0,0
cardboard348_jpg.rf.d8e4a2d2c709caa92c429d1b3019a2f5.jpg,1,0,0,0,0,0
cardboard48_jpg.rf.49ddbc1ab1bbb7101ceb29811845e9e2.jpg,1,0,0,0,0,0
cardboard337_jpg.rf.48c814f4bec7b8394cb667739afdeef6.jpg,1,0,0,0,0,0
cardboard64_jpg.rf.786f45c81060d56a05f865af27caef68.jpg,1,0,0,0,0,0
glass53_jpg.rf.1e0b598140c76ddf8ca73aba4dd27433.jpg,0,1,0,0,0,0
cardboard49_jpg.rf.2cfdd38487ed8a90ebbe4617e5e6b318.jpg,1,0,0,0,0,0
cardboard347_jpg.rf.651149c499b48c730e7c4e510a2773be.jpg,1,0,0,0,0,0
cardboard341_jpg.rf.ad6e765a3bd0369946f39151d4aedd79.jpg,1,0,0,0,0,0
glass77_jpg.rf.358218c02ee8b97c4c82a6f7f66e820e.jpg,0,1,0,0,0,0
glass60_jpg.rf.0fed3fbefcc2468169e46495750145d8.jpg,0,1,0,0,0,0
glass56_jpg.rf.9caf2997b6b7a30f8903f1a6b1f1464a.jpg,0,1,0,0,0,0
cardboard33_jpg.rf.12f9b08f3ee51939cf7af7fbbb220fb6.jpg,1,0,0,0,0,0
cardboard390_jpg.rf.a901110e724c5239d68219e99615a842.jpg,1,0,0,0,0,0
cardboard69_jpg.rf.ba702db1709d9de14e62f0cd41d20def.jpg,1,0,0,0,0,0
glass54_jpg.rf.0d01574e1a028dfb91f05b779623b02b.jpg,0,1,0,0,0,0
cardboard350_jpg.rf.bc898dbcd3d32b461484da9e67bf6587.jpg,1,0,0,0,0,0
glass58_jpg.rf.283de15f7e441ab763d4ec4ef457884e.jpg,0,1,0,0,0,0
cardboard66_jpg.rf.5de59250223b3f8ecd07522519aa5bee.jpg,1,0,0,0,0,0
glass76_jpg.rf.bd883076b764b45f644b78d418bcd5b4.jpg,0,1,0,0,0,0
glass62_jpg.rf.efddbe3138dca8b67cf1af87b2b11506.jpg,0,1,0,0,0,0
glass55_jpg.rf.0b806526ef44f826afc85a0642fb17e3.jpg,0,1,0,0,0,0
cardboard326_jpg.rf.5f027caca833030bf3abba98d6177789.jpg,1,0,0,0,0,0
cardboard52_jpg.rf.83ee23abd2348753a09da0f3c532a093.jpg,1,0,0,0,0,0
cardboard70_jpg.rf.56100fe0854196f4fbaf09fc6219a476.jpg,1,0,0,0,0,0
glass67_jpg.rf.2036c544662871076867f472d0d1758a.jpg,0,1,0,0,0,0
cardboard5_jpg.rf.89ddac815bac0dd57558b3ae07daf6be.jpg,1,0,0,0,0,0
cardboard41_jpg.rf.b8614273643614544aa675dcd9d1ed65.jpg,1,0,0,0,0,0
glass496_jpg.rf.e17ad4b1ed11ce322195649cce0e3aca.jpg,0,1,0,0,0,0
glass57_jpg.rf.9a818e6ff45bfb72501b16934fc68c01.jpg,0,1,0,0,0,0
glass66_jpg.rf.b37455f5ba4aa04cc24cd7c600cab9b1.jpg,0,1,0,0,0,0
cardboard67_jpg.rf.2f5536f2935b2294a7e85cb157fa740c.jpg,1,0,0,0,0,0
glass74_jpg.rf.a612e4a4429836146d475c186b371673.jpg,0,1,0,0,0,0
cardboard32_jpg.rf.1db2eb49b1d2de66844ce98ca89c4c4e.jpg,1,0,0,0,0,0
glass6_jpg.rf.08f6d170c1a8da3a4aef8eed3f483fff.jpg,0,1,0,0,0,0
cardboard56_jpg.rf.14b67342928a075c40cd18ac7b599b3e.jpg,1,0,0,0,0,0
cardboard58_jpg.rf.62bf49dba49bb5f0b5b8c1a9efb8b1e6.jpg,1,0,0,0,0,0
cardboard54_jpg.rf.b9f581694776c2b53c2719ee32985e1d.jpg,1,0,0,0,0,0
cardboard53_jpg.rf.bd623ed0274e45de5a72ecd4899c7b42.jpg,1,0,0,0,0,0
cardboard402_jpg.rf.80f339101aa7c4f89f6647586afe582a.jpg,1,0,0,0,0,0
cardboard51_jpg.rf.c64d820f7dca8db1cc267b35cf836098.jpg,1,0,0,0,0,0
plastic404_jpg.rf.05fce35641ccd2427df8399028c32113.jpg,0,0,0,0,1,0
glass63_jpg.rf.ccde46f28e4d803ff1ce6a01d15c64e0.jpg,0,1,0,0,0,0
cardboard401_jpg.rf.69457f21fc314aad99ba3e112ff6c542.jpg,1,0,0,0,0,0
metal1_jpg.rf.02b05e6c3c1d1ea2b0dbecb131010e24.jpg,0,0,1,0,0,0
cardboard6_jpg.rf.75de0d3a92331a09983c7423b008de37.jpg,1,0,0,0,0,0
glass495_jpg.rf.295a1027b28679276a2bee2967310949.jpg,0,1,0,0,0,0
plastic405_jpg.rf.60d7e36ec92c18b0b9615da1cf6bb777.jpg,0,0,0,0,1,0
glass7_jpg.rf.0047710149138ebe33fc993a64b54f2e.jpg,0,1,0,0,0,0
glass52_jpg.rf.e6c18c5bf5c994d7b48b5f9f9206c96f.jpg,0,1,0,0,0,0
cardboard57_jpg.rf.9490e374c456924be828d7554c541491.jpg,1,0,0,0,0,0
plastic406_jpg.rf.57ffb72300d5ea313cdaf70188fffbb8.jpg,0,0,0,0,1,0
glass499_jpg.rf.8c44b0c235105594216169d90f22913f.jpg,0,1,0,0,0,0
cardboard68_jpg.rf.8fa112ebc4267c21e0b36b5facd4916f.jpg,1,0,0,0,0,0
cardboard76_jpg.rf.ade3cd43d51e5352125d3d27a3a0af69.jpg,1,0,0,0,0,0
glass71_jpg.rf.64fba30dbb0641979289b783dd46f818.jpg,0,1,0,0,0,0
plastic407_jpg.rf.d9f993d62462552f8bd65d42dd35d469.jpg,0,0,0,0,1,0
glass59_jpg.rf.a568abe8bb4cda3eb47313d22020c722.jpg,0,1,0,0,0,0
glass65_jpg.rf.8d77216b27c136b36803cdc3d87d25ed.jpg,0,1,0,0,0,0
glass498_jpg.rf.8964d19c6d70a7f1e8a3b68cb3fbbb7e.jpg,0,1,0,0,0,0
glass69_jpg.rf.e09f5a65d4a367e586aa610cae0e62e6.jpg,0,1,0,0,0,0
cardboard77_jpg.rf.cb5b776e380d99f83d45af07817ecc02.jpg,1,0,0,0,0,0
cardboard403_jpg.rf.cb75bc60227728af4be1a80092a69640.jpg,1,0,0,0,0,0
cardboard321_jpg.rf.3a50e1591c06185611c526b44c764b5f.jpg,1,0,0,0,0,0
metal10_jpg.rf.9e9b81a4cd8abd44ef18cb968e1ffb13.jpg,0,0,1,0,0,0
plastic402_jpg.rf.4c064690a2060c57e1a9bb86944aefa6.jpg,0,0,0,0,1,0
metal109_jpg.rf.7fb4a6fd289ae2fe7be9227a93662445.jpg,0,0,1,0,0,0
glass78_jpg.rf.a539ae3d02fbe4950b820407163d30ff.jpg,0,1,0,0,0,0
metal104_jpg.rf.82756ab73b3207ef438156c816160c0f.jpg,0,0,1,0,0,0
cardboard61_jpg.rf.c97e17bf62a2d266f964964f88d383f8.jpg,1,0,0,0,0,0
glass8_jpg.rf.97616cffdda8efe01bc6812fd752e8ca.jpg,0,1,0,0,0,0
metal103_jpg.rf.2b15001ca936cb9f7c94e55a08c3cf7f.jpg,0,0,1,0,0,0
cardboard59_jpg.rf.4e842bf164d536c3bb79fc5271dd772f.jpg,1,0,0,0,0,0
glass81_jpg.rf.20980a399501435ca141ed31dc650657.jpg,0,1,0,0,0,0
metal101_jpg.rf.6f7c730470c46f1d608adfe759faeeec.jpg,0,0,1,0,0,0
plastic398_jpg.rf.4d5b235df2c26ffa392ff05a855262cc.jpg,0,0,0,0,1,0
glass501_jpg.rf.b24415ef5b051a99ceeb8590d6b6b19e.jpg,0,1,0,0,0,0
metal141_jpg.rf.415995d2be2a47b3779c9ca07f77105d.jpg,0,0,1,0,0,0
glass84_jpg.rf.9ee8f1307ecde30eea899a0d30bb56d5.jpg,0,1,0,0,0,0
glass500_jpg.rf.c1b5fe2a65b0d5f5d2a784d036e57e17.jpg,0,1,0,0,0,0
glass73_jpg.rf.fc7156af7dbb1446a9f17baaa01cb7b1.jpg,0,1,0,0,0,0
metal100_jpg.rf.d065c06454bf3092393e8c69f079d2d9.jpg,0,0,1,0,0,0
plastic397_jpg.rf.1116d870b5601ea95aa2ae94c6fb8297.jpg,0,0,0,0,1,0
cardboard74_jpg.rf.5ba310b9f6fbcebd6c1fbb73bf640d7e.jpg,1,0,0,0,0,0
metal107_jpg.rf.f019f8fe83c971afbbf3265b0bf0c6ac.jpg,0,0,1,0,0,0
glass82_jpg.rf.a8e4c68a701c0bd098c55f4bd9b90601.jpg,0,1,0,0,0,0
metal128_jpg.rf.889658a33edf5899dbc6cb6a504ea7e4.jpg,0,0,1,0,0,0
cardboard340_jpg.rf.164b16e232cbe6d8f72db3d7ba8547e8.jpg,1,0,0,0,0,0
plastic403_jpg.rf.739bd0ec4bf699a1b8f5b38ea9da0e30.jpg,0,0,0,0,1,0
metal106_jpg.rf.f9bb37685584f23bd6191eb741bdf86c.jpg,0,0,1,0,0,0
glass80_jpg.rf.8bc20537a2e4e99a4bd3b5c6e6ee3470.jpg,0,1,0,0,0,0
metal108_jpg.rf.90fd239a3488bb5a2319586bf632310b.jpg,0,0,1,0,0,0
metal121_jpg.rf.203be18a359ba38b85f57b042e8667c7.jpg,0,0,1,0,0,0
metal102_jpg.rf.123655e29cf6395d9197164eb0f457c3.jpg,0,0,1,0,0,0
metal145_jpg.rf.6f0c0f4a76463d807d0ec30232b21b48.jpg,0,0,1,0,0,0
glass50_jpg.rf.e2c96b1354b45b859e591bbf0ef240d5.jpg,0,1,0,0,0,0
cardboard327_jpg.rf.2aa689adea2bae18bd6449d4ef03f01c.jpg,1,0,0,0,0,0
plastic40_jpg.rf.a8658be67df85ccdd55268acb916ef0c.jpg,0,0,0,0,1,0
metal15_jpg.rf.5a5c712ccdf2510257f6fedc910fc781.jpg,0,0,1,0,0,0
metal122_jpg.rf.03283052371e2104a23743b15eec5e20.jpg,0,0,1,0,0,0
metal123_jpg.rf.1883e5fc8d63189cbac9a5d81f02ab61.jpg,0,0,1,0,0,0
metal120_jpg.rf.d88be5bf6d01386bed7f221726ccf384.jpg,0,0,1,0,0,0
metal105_jpg.rf.804f449b73aaca9f3413a1ac7a60dc73.jpg,0,0,1,0,0,0
glass83_jpg.rf.0b0e464efa92259fcbb70a5163433753.jpg,0,1,0,0,0,0
metal133_jpg.rf.0ac9f291d0dd0f64efcb5c73b5f6b2e8.jpg,0,0,1,0,0,0
glass89_jpg.rf.74533c0d9687e2b29b4667678a05059f.jpg,0,1,0,0,0,0
metal12_jpg.rf.3742208d505ec6b3de9ba7e6955d1fa7.jpg,0,0,1,0,0,0
metal134_jpg.rf.dbdb6b69de5ea1be4038af8bd21e42e3.jpg,0,0,1,0,0,0
glass87_jpg.rf.c862de03d3d605164ae48c41dee5868a.jpg,0,1,0,0,0,0
metal135_jpg.rf.6ebac656e5663c4301aa271fa7ce14b0.jpg,0,0,1,0,0,0
metal131_jpg.rf.cb0bdc246ec0c68287a5f547c7cb72d7.jpg,0,0,1,0,0,0
metal13_jpg.rf.c5c194606f8f052b8c72283d7e3a2a4d.jpg,0,0,1,0,0,0
glass86_jpg.rf.f9d8b515b6a23a6d1d06c5f005c0d633.jpg,0,1,0,0,0,0
glass91_jpg.rf.cf6dd983a512019b4635c4afc06919a6.jpg,0,1,0,0,0,0
metal11_jpg.rf.f773f991a74de537158fa4ccbf61914a.jpg,0,0,1,0,0,0
glass97_jpg.rf.6e16cb388bf2b8ced0c16a8043fbefd3.jpg,0,1,0,0,0,0
metal124_jpg.rf.a0e2f6629f34a4c4629316d01835afc0.jpg,0,0,1,0,0,0
glass90_jpg.rf.7dbd9d6eefbb89313a0fe68f49a1cba0.jpg,0,1,0,0,0,0
metal147_jpg.rf.27fc458c1d24d41aad43d60580261756.jpg,0,0,1,0,0,0
metal126_jpg.rf.d713529cd1425d7d4e767a1f96c1232b.jpg,0,0,1,0,0,0
cardboard65_jpg.rf.d1dff872b86e2915de28ef0a1bff0f4f.jpg,1,0,0,0,0,0
metal138_jpg.rf.e2ab9d507dd220864e2fbdc37984e57a.jpg,0,0,1,0,0,0
glass9_jpg.rf.b7631593a12f355c6cfd287bc7acdcde.jpg,0,1,0,0,0,0
metal171_jpg.rf.997d535ca42a5d7b2b9405bc7d8aff31.jpg,0,0,1,0,0,0
metal112_jpg.rf.bb5a288834ba1a88575481ddd9ea1997.jpg,0,0,1,0,0,0
cardboard198_jpg.rf.bf4ced37afd833ae6574655b0163ec73.jpg,1,0,0,0,0,0
metal14_jpg.rf.a40047557475c584060741ecf3453a76.jpg,0,0,1,0,0,0
metal136_jpg.rf.ee9e4b021bc38d9032ebeb777d2bec53.jpg,0,0,1,0,0,0
metal150_jpg.rf.b730fd36c8853d9bda4360aeb82db07a.jpg,0,0,1,0,0,0
metal154_jpg.rf.05dfb57808b0faa26d3ca183ec3fb566.jpg,0,0,1,0,0,0
glass94_jpg.rf.e8f163146dfe1d0f57d5dac27bf3159e.jpg,0,1,0,0,0,0
glass95_jpg.rf.9fe4729a4a6f24da183676906ebfc4ae.jpg,0,1,0,0,0,0
glass88_jpg.rf.22fb7e9c1c127d99527b019b111cd97c.jpg,0,1,0,0,0,0
metal170_jpg.rf.3189b15e041881306dbaeae216f2f61d.jpg,0,0,1,0,0,0
metal161_jpg.rf.48e527dc0c37fdfb0b9fe8ef7e5b6921.jpg,0,0,1,0,0,0
metal110_jpg.rf.5c81993121aac42ee5410d508c1c4ce9.jpg,0,0,1,0,0,0
metal155_jpg.rf.da3490ef1d9a0ac031ccdbac9411df91.jpg,0,0,1,0,0,0
metal140_jpg.rf.06c67e6190738cbe21b842fba88b5c67.jpg,0,0,1,0,0,0
metal114_jpg.rf.746b4f1c9756e20b9ec845218459dab9.jpg,0,0,1,0,0,0
metal158_jpg.rf.881446e4327cd4915cab9b558a6d0278.jpg,0,0,1,0,0,0
metal137_jpg.rf.31f495d0c848244354c26808aa259474.jpg,0,0,1,0,0,0
cardboard34_jpg.rf.41ea09e3698fbebf3945c6f2c6ca756c.jpg,1,0,0,0,0,0
metal119_jpg.rf.ded9ffd0ab693c6864ee00bafd1f6c19.jpg,0,0,1,0,0,0
cardboard63_jpg.rf.d4120a250bc3fa19dca8514289b15cf1.jpg,1,0,0,0,0,0
metal132_jpg.rf.bf1ad88f3757c31c05d09797158a9e52.jpg,0,0,1,0,0,0
metal178_jpg.rf.bcabe05e47a9246333cc274091a13b82.jpg,0,0,1,0,0,0
metal116_jpg.rf.bc8b33c8927747acf9d953506feb53d0.jpg,0,0,1,0,0,0
metal172_jpg.rf.6ab9ece67a3db5ac3ad3f5efe585ea00.jpg,0,0,1,0,0,0
metal203_jpg.rf.1826a44cd8edb7faf9832145804b225f.jpg,0,0,1,0,0,0
metal204_jpg.rf.2aca524a9788ac18cac25213bf9eb5bf.jpg,0,0,1,0,0,0
metal180_jpg.rf.d028be2a29ec3f639b1ae00b85dfabd3.jpg,0,0,1,0,0,0
metal181_jpg.rf.3893f2cd5e7091d6928bcd7716f25f52.jpg,0,0,1,0,0,0
metal113_jpg.rf.f25f539f898b7b1696708b64c097aa3f.jpg,0,0,1,0,0,0
metal177_jpg.rf.d9133bc6a8d1146f734056bc00526213.jpg,0,0,1,0,0,0
metal16_jpg.rf.794ad24b3dd17d5eda353d877ed2176a.jpg,0,0,1,0,0,0
metal167_jpg.rf.80c5dcf0ec795e426061724bb6534fec.jpg,0,0,1,0,0,0
cardboard46_jpg.rf.0288be5f6deb1cfb66b8580a6d594e43.jpg,1,0,0,0,0,0
metal118_jpg.rf.be8dacada5e47d5aae70374c573b9086.jpg,0,0,1,0,0,0
metal163_jpg.rf.5fe9df1068ed5e1b96516311daf1dae7.jpg,0,0,1,0,0,0
metal165_jpg.rf.3f97a4249d6647577f12097c21a64a04.jpg,0,0,1,0,0,0
metal151_jpg.rf.1aa92eb5c233d751d4fa1c8dcc2e8fed.jpg,0,0,1,0,0,0
metal206_jpg.rf.75a74512da74b76ce9172ea7bd413c21.jpg,0,0,1,0,0,0
metal17_jpg.rf.815f9b72f78e3bef4d6784b3ab3b83b3.jpg,0,0,1,0,0,0
metal164_jpg.rf.408ce4bdcfdbb18910543cdac76c80e9.jpg,0,0,1,0,0,0
metal166_jpg.rf.4079749a13b37e40f17c09b48bc6cf94.jpg,0,0,1,0,0,0
cardboard35_jpg.rf.5aa2434908cae33a5b98343daa6e5bd7.jpg,1,0,0,0,0,0
metal185_jpg.rf.83d64bfbf95359040fa93c9c1278fa31.jpg,0,0,1,0,0,0
metal176_jpg.rf.f969f9b934233309cc48cf445a455329.jpg,0,0,1,0,0,0
metal153_jpg.rf.2ab024bfdb73c7ccb5838f7082cf8864.jpg,0,0,1,0,0,0
metal232_jpg.rf.8b7e9d8e9867489297ec3d16993d36b0.jpg,0,0,1,0,0,0
metal19_jpg.rf.1124e2fc9c40f6191cb2367923973075.jpg,0,0,1,0,0,0
metal196_jpg.rf.b51331d65c0ea78937a5c0a00be0db97.jpg,0,0,1,0,0,0
metal182_jpg.rf.45cb968437aa77e246755512f79a9ac9.jpg,0,0,1,0,0,0
metal152_jpg.rf.bbd461f7b69e2f714b144ffd3323e42e.jpg,0,0,1,0,0,0
metal208_jpg.rf.00abb42f05624f5827cb7d7a36421f34.jpg,0,0,1,0,0,0
metal233_jpg.rf.a1b2673b5cb10434170abedd091244a0.jpg,0,0,1,0,0,0
metal236_jpg.rf.be789877df9c1c67905408ec52fa06f8.jpg,0,0,1,0,0,0
metal213_jpg.rf.cbfa4bf1f4521c72bd0caf9519e68e73.jpg,0,0,1,0,0,0
metal193_jpg.rf.45859637351ec7bb34668c0487ab0979.jpg,0,0,1,0,0,0
metal160_jpg.rf.7528ac15c8f3aaa8508df8f6c0365f9d.jpg,0,0,1,0,0,0
metal188_jpg.rf.bce33b2f253ef73011f4ca24be4bd7bc.jpg,0,0,1,0,0,0
metal210_jpg.rf.26014982cf10617fe598e8571b799eb4.jpg,0,0,1,0,0,0
metal205_jpg.rf.3e1007bd86007b05866b9fe5acf08e08.jpg,0,0,1,0,0,0
metal189_jpg.rf.68eae901cdce17ce0f7e4bfc0771c0fb.jpg,0,0,1,0,0,0
metal214_jpg.rf.701e641d4e30693619ef55916cacf713.jpg,0,0,1,0,0,0
metal20_jpg.rf.9603ee943e8488464d9f9c1ad5be233c.jpg,0,0,1,0,0,0
metal194_jpg.rf.df4e25f71a8e6e2d97e37eef1cb7742d.jpg,0,0,1,0,0,0
metal24_jpg.rf.cf57d2c93fa278763a7118c2d89f32ff.jpg,0,0,1,0,0,0
metal192_jpg.rf.76e54528e3a22a8e5e4ce309a8fae924.jpg,0,0,1,0,0,0
metal197_jpg.rf.666489e4701a5bdce06bc4e6c52fff0b.jpg,0,0,1,0,0,0
metal227_jpg.rf.558850e0d074f6e7e296e584b5165c98.jpg,0,0,1,0,0,0
metal228_jpg.rf.3446e86bcefe2830da48ea367de1619d.jpg,0,0,1,0,0,0
metal2_jpg.rf.4d08d73767e2de4dd126764abbbebcbb.jpg,0,0,1,0,0,0
metal198_jpg.rf.1e68874c8b260ad1d6fd81cb584200e9.jpg,0,0,1,0,0,0
metal211_jpg.rf.f19ba080cddd47d4fbf3ba6a07952673.jpg,0,0,1,0,0,0
metal216_jpg.rf.31f7c20fa1af3a7b0fadb96a110a3304.jpg,0,0,1,0,0,0
metal230_jpg.rf.8062bbdca2f751aad6c85c2d4d382db7.jpg,0,0,1,0,0,0
metal25_jpg.rf.450ea98421cada279bcdd9273920ac1d.jpg,0,0,1,0,0,0
metal212_jpg.rf.12adb5d099639592c9bc6a32a9ad7635.jpg,0,0,1,0,0,0
metal253_jpg.rf.c81d9f9681fc057b97492b0f20f85394.jpg,0,0,1,0,0,0
metal218_jpg.rf.389c8456552478627864a586880dd32b.jpg,0,0,1,0,0,0
metal183_jpg.rf.46f961ebf8eb22d0364a06dcf8688954.jpg,0,0,1,0,0,0
metal229_jpg.rf.dd023a29ffee7f3ee0ab0e385792519c.jpg,0,0,1,0,0,0
metal239_jpg.rf.ab7454c65374c39fa90bb0dd14cf09ea.jpg,0,0,1,0,0,0
metal237_jpg.rf.8540de1eb1c570aa5a6f0fb7b541f71c.jpg,0,0,1,0,0,0
metal26_jpg.rf.e80066803d64f4950b39bc1b0c1afb46.jpg,0,0,1,0,0,0
metal200_jpg.rf.2684e77518601b7518b93d2fb916a87f.jpg,0,0,1,0,0,0
metal252_jpg.rf.36a248fb5e619d50e7747db65c0139b2.jpg,0,0,1,0,0,0
metal260_jpg.rf.38418437dd77546e99e1f12bf811f30b.jpg,0,0,1,0,0,0
metal272_jpg.rf.301343288a3081c1ff9dc4d63ccf3bfa.jpg,0,0,1,0,0,0
metal274_jpg.rf.c91ba09b84fe8129f03270135e9b6743.jpg,0,0,1,0,0,0
metal270_jpg.rf.6ca12d3228c8462baa5e413a92915be8.jpg,0,0,1,0,0,0
metal275_jpg.rf.40ffed51fcb651bbeb0c917f7f196d51.jpg,0,0,1,0,0,0
metal249_jpg.rf.903604139d7ce8840c6d7b258542a0fb.jpg,0,0,1,0,0,0
metal254_jpg.rf.5193cf1fec2ed65870ccb31a7caad0a1.jpg,0,0,1,0,0,0
metal242_jpg.rf.71120cb0d50206c4101e7f47986a4115.jpg,0,0,1,0,0,0
metal238_jpg.rf.8c3df2aca8d9c42aeca025fd3e4cc0e8.jpg,0,0,1,0,0,0
metal256_jpg.rf.45eb478da963a182a156ab1e17b2558b.jpg,0,0,1,0,0,0
metal224_jpg.rf.07d4348879f190a4e29e01f980ef7bba.jpg,0,0,1,0,0,0
metal257_jpg.rf.e647b16db3e59de530313d91f002ebf7.jpg,0,0,1,0,0,0
metal222_jpg.rf.7961124292fc42ee75223e0e4fd61fd3.jpg,0,0,1,0,0,0
metal278_jpg.rf.36241bbf1d459891b763c135af148730.jpg,0,0,1,0,0,0
metal276_jpg.rf.5f037c5034b87690fceb5427932771df.jpg,0,0,1,0,0,0
metal246_jpg.rf.bfe5dc30aefd1cd472d7bfa8208b31cd.jpg,0,0,1,0,0,0
metal223_jpg.rf.cb211e4b35c0e2efdf8d46c57b78a6a1.jpg,0,0,1,0,0,0
metal221_jpg.rf.44ce357380edab39ebc10f22113bec5f.jpg,0,0,1,0,0,0
metal245_jpg.rf.9463971f04d1795b77828f0a7d832e09.jpg,0,0,1,0,0,0
metal279_jpg.rf.bbe1b825c1991d426a7094caf2002856.jpg,0,0,1,0,0,0
metal295_jpg.rf.f4c510d5bda9abca3ed99462b64df16a.jpg,0,0,1,0,0,0
metal243_jpg.rf.ff6ca7278ba8b4e6fe15882a81ad9032.jpg,0,0,1,0,0,0
metal248_jpg.rf.3a41bdd1c7db2a54bd31901c30b584f4.jpg,0,0,1,0,0,0
metal292_jpg.rf.495860b1d0f3c19b4d76589bb706b1c5.jpg,0,0,1,0,0,0
metal324_jpg.rf.14cfccf6d653de0171438bfbd0bdfa75.jpg,0,0,1,0,0,0
metal27_jpg.rf.7643323b2a564c7ee9e318dc4d590fd9.jpg,0,0,1,0,0,0
metal247_jpg.rf.5bcfa49fb3cec02e98eb3e2940ebf134.jpg,0,0,1,0,0,0
metal263_jpg.rf.bb295d78579168631665f9346e805a3f.jpg,0,0,1,0,0,0
metal255_jpg.rf.4eac7f2833a2001765d971df631b994a.jpg,0,0,1,0,0,0
metal325_jpg.rf.7fb10e99509d9ec2909f10102b816474.jpg,0,0,1,0,0,0
metal294_jpg.rf.e3c0b2afa336de3c56b7bc7a13c630d5.jpg,0,0,1,0,0,0
metal281_jpg.rf.9ec1865eda47adb8655864a041051610.jpg,0,0,1,0,0,0
metal285_jpg.rf.46b97d2a718bf310f67cb8ab6cdc77a8.jpg,0,0,1,0,0,0
